,Ac_Name,Date_Birth,BPlace,Img,Active_Year,info,WikiLink
267, Kim Ok Bin,,,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/170530_%EC%98%81%ED%99%94_%27%EC%95%85%EB%85%80%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B9%80%EC%98%A5%EB%B9%88.jpg/220px-170530_%EC%98%81%ED%99%94_%27%EC%95%85%EB%85%80%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B9%80%EC%98%A5%EB%B9%88.jpg,2005–present,"[' (1987-01-03) 3 January 1987 (age\xa035)Suncheon, South Korea', 'Kim Ok-vin', 'Kyung Hee University', 'Actress, screenwriter', '2005–present', 'Ghost Studio', 'Chae Seo-jin (sister)', '김옥빈', '金玉彬', 'Gim Ok-bin', 'Kim Okpin']",https://en.wikipedia.org/wiki/Kim_Ok-bin
268, Lee Hak Joo,1987,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Lee_Hak-joo_2021.jpg/220px-Lee_Hak-joo_2021.jpg,2012–present,"[' (1989-01-09) January 9, 1989 (age\xa033)South Korea', 'Lee Hak-ju', 'Hanyang University', 'Actor', '2012–present', 'SM Culture & Contents[1]', 'Unknown \u200b(m.\xa02022)\u200b', '이학주', '李學周', 'I Hak-ju', 'I Hakchu']",https://en.wikipedia.org/wiki/Lee_Hak-joo
269, Bae Hae Seon,1985,,//upload.wikimedia.org/wikipedia/commons/1/13/Bae_Hae-sun_%28cropped%29.png,Lead Entertainment[1],"['Bae Hae-sun (1974-05-08) 8 May 1974 (age\xa048)Seoul, South Korea', 'Seoul Institute of the Arts (Theater & Drama)', 'Actress, model', '1995–present', 'Lead Entertainment[1]', '배해선', 'Bae Hae-seon', 'Pae Haesŏn', '[1]']",https://en.wikipedia.org/wiki/Bae_Hae-seon
270, Choi Jin Ho,,,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,,[],https://en.wikipedia.org/wiki/Choi_Jin-ho
271, Go Jun,1988,,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Gojun2021.png/220px-Gojun2021.png,고준,"[' (1978-12-08) December 8, 1978 (age\xa043)Seoul, South Korea[1]', 'Film director, actor', '2001–present', 'Saram Entertainment', '고준', 'Gojun', 'Kojun', '김준호', 'Kim Junho', 'Kim Chunho']",https://en.wikipedia.org/wiki/Go_Jun
272, Hong Jong Hyun,,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Hong_Jong-hyun_in_October_2019.jpg/220px-Hong_Jong-hyun_in_October_2019.jpg,C-JeS Entertainment[2],"[' (1990-02-02) February 2, 1990 (age\xa032)[A]Seoul, South Korea', 'Konkuk University – Department of Film Arts', 'ActorModel', '2007–present', 'C-JeS Entertainment[2]', '182\xa0cm (5\xa0ft 11+1⁄2\xa0in)[3]', '홍종현', '洪宗玄', 'Hong Jong-hyeon', 'Hong Chonghyŏn']",https://en.wikipedia.org/wiki/Hong_Jong-hyun
273, Jun Suk Ho,,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Korea_people_stub_icon.svg/35px-Korea_people_stub_icon.svg.png,Chŏn Sŏkho,"[' (1984-05-02) May 2, 1984 (age\xa038)South Korea', 'Actor', '전석호', 'Jeon Seok-ho', 'Chŏn Sŏkho']",https://en.wikipedia.org/wiki/Jun_Suk-ho
274, Jo Hee Bong,,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,Starvillage Entertainment,"[' (1971-08-23) August 23, 1971 (age\xa051)South Korea', 'Sogang University - Economics', 'Actor', '1997-present', 'Starvillage Entertainment', '조희봉', '曺熙奉', 'Jo Hui-bong', 'Cho Hŭi-pong', '[1]']",https://en.wikipedia.org/wiki/Jo_Hee-bong
275, Ahn Eun Jin,1983,,//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Ahneunjin2020.png/220px-Ahneunjin2020.png,United Artist Agency[2],"[' (1991-05-06) May 6, 1991 (age\xa031)', 'Korea National University of Arts[1]', 'Actress', '2011–present', 'United Artist Agency[2]', '안은진', '安恩眞', 'An Eun-jin', 'An Ŭnchin', 'Official website']",https://en.wikipedia.org/wiki/Ahn_Eun-jin
276, Lee Kwang Soo,1977,"Busan, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/0/08/211126_Lee_Kwang-soo.jpg/220px-211126_Lee_Kwang-soo.jpg,King Kong by Starship[1],"[' (1985-07-14) July 14, 1985 (age\xa037)Namyangju, Gyeonggi, South Korea', 'Dong-ah Institute of Media and Arts (broadcasting)', 'ActorEntertainerModel', '2007–present', 'King Kong by Starship[1]', '192\xa0cm (6\xa0ft 3+1⁄2\xa0in)[2]', '이광수', '李光洙', 'I Gwang-su', 'I Kwangsu']",https://en.wikipedia.org/wiki/Lee_Kwang-soo
277, Jung In Sun,1986,"Gyeonggi-do, Pyeongtaek, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/191113_%EC%A0%95%EC%9D%B8%EC%84%A0_%281%29.jpg/220px-191113_%EC%A0%95%EC%9D%B8%EC%84%A0_%281%29.jpg,H& Entertainment[2],"[' (1991-04-25) April 25, 1991 (age\xa031)Goyang, Gyeonggi Province, South Korea[1]', 'Sejong University – Film arts', 'Actor', '1995–present', 'H& Entertainment[2]', '정인선', '鄭仁仙', 'Jeong In-seon', 'Chŏng Insŏn']",https://en.wikipedia.org/wiki/Jung_In-sun
278, Han Chae Ah,,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Han_Chae-ah_from_acrofan.jpg/220px-Han_Chae-ah_from_acrofan.jpg,Cha Se-jji ​(m. 2018)​,"['Kim Seo Hyun (1982-03-24) March 24, 1982 (age\xa040)Busan, South Korea', 'Actress', '2006-present', 'Neverdie Entertainment', 'Cha Se-jji \u200b(m.\xa02018)\u200b', '한채아', 'Han Chae-a', ""Han Ch'aea"", '김서현', 'Kim Seo Hyun', 'Kim Seo Hyun']",https://en.wikipedia.org/wiki/Han_Chae-ah
279, Noh Min Woo,1982,"Seoul, South Korea",,,,
280, Im Ho,1961,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,임호,"[' (1970-01-27) January 27, 1970 (age\xa052)South Korea', 'Actor', '1993—present', 'RaemongRaein[1]', '임호', '林湖', 'Im Ho', 'Im Ho']",https://en.wikipedia.org/wiki/Im_Ho
281, Lee Yoo Ri,1955,"
Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Lee_Yoo-ri_at_Aug_2018.png/220px-Lee_Yoo-ri_at_Aug_2018.png,The Jun Entertainment,"[' (1981-01-28) January 28, 1981 (age\xa041)Eungam, Eunpyeong, Seoul, South Korea', 'Kyewon University of Arts and Design', 'Actress', '2001–present', 'The Jun Entertainment', 'Jo Kye-hyun \u200b(m.\xa02010)\u200b', '이유리', '李幼梨', 'I Yu-ri', 'I Yuri', 'Official website']",https://en.wikipedia.org/wiki/Lee_Yoo-ri
282, Han Bo Reum,1985,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/%EC%A0%9C19%ED%9A%8C_%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_part.3_10.jpg/220px-%EC%A0%9C19%ED%9A%8C_%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_part.3_10.jpg,H& Entertainment,"['Kim Bo-reum (1987-02-12) February 12, 1987 (age\xa035)South Korea', 'Myongji College - Theater and Visual Studies', 'Actress', '2011–present', 'H& Entertainment', '한보름', 'Han Bo-reum', 'Han Borŭm', '김보름', 'Gim Bo-reum', 'Kim Borŭm']",https://en.wikipedia.org/wiki/Han_Bo-reum
283, Jung Hye Sung,1973,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/190208_%EC%98%A5%EC%88%98%EC%88%98_%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90_%27%EB%84%88_%EB%AF%B8%EC%9B%8C%21_%EC%A4%84%EB%A6%AC%EC%97%A3%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A0%95%ED%98%9C%EC%84%B1.jpg/220px-190208_%EC%98%A5%EC%88%98%EC%88%98_%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90_%27%EB%84%88_%EB%AF%B8%EC%9B%8C%21_%EC%A4%84%EB%A6%AC%EC%97%A3%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A0%95%ED%98%9C%EC%84%B1.jpg,정혜성,"['Jung Eun-joo (1991-04-29) April 29, 1991 (age\xa031)Busan, South Korea', 'Sungkyunkwan University', 'Actress, model', '2009–present', '정혜성', 'Jeong Hye-seong', 'Chŏng Hyesŏng', '정은주', 'Jeong Eun-ju', 'Chŏng Ǔnchu']",https://en.wikipedia.org/wiki/Jung_Hye-sung
284, Choi Moo Sung,1982,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Choimoosung2019.png/220px-Choimoosung2019.png,최무성,"['Choi Myung-soo (1968-01-12) January 12, 1968 (age\xa054)Yeongdo-gu, Busan, South Korea[1][2]', 'Actor', '2002-present', 'MI EntertainmentImagine Asia', '최무성', 'Choe Mu-seong', ""Ch'oe Musŏng"", '최명수', 'Choe Myeong-su', ""Ch'oe Myŏngsu"", '[1]']",https://en.wikipedia.org/wiki/Choi_Moo-sung
285, Baek Jin Hee,1989,"Gangneung, Gangwon Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/7/75/2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_03_%28cropped%29.png/220px-2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_03_%28cropped%29.png,A.N.D Entertainment,"[' (1990-02-08) February 8, 1990 (age\xa032)South Korea', 'Yong In University', 'Actress', '2008–present', 'A.N.D Entertainment', '백진희', 'Baek Jin-hui', 'Paek Chin-hŭi']",https://en.wikipedia.org/wiki/Baek_Jin-hee
286, Han Seung Yeon,1987,"Daegu, North Gyeongsang Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/20210908%E2%80%94Han_Seung-yeon_%ED%95%9C%EC%8A%B9%EC%97%B0%2C_photoshoot%2C_Marie_Claire_Korea_%2805m31s%29.jpg/220px-20210908%E2%80%94Han_Seung-yeon_%ED%95%9C%EC%8A%B9%EC%97%B0%2C_photoshoot%2C_Marie_Claire_Korea_%2805m31s%29.jpg,YGYGX,"['Han Seung-yeon (1988-07-24) July 24, 1988 (age\xa034)Yeongdeungpo-gu, Seoul, South Korea', 'Kyung Hee University', 'Singeractress', '1993–present', 'YGYGX', 'K-pop', 'Vocals', '2007–present', 'DSP', 'Kara', '한승연', '韓昇延', 'Han Seung-yeon', 'Han Sŭng-yŏn']",https://en.wikipedia.org/wiki/Han_Seung-yeon
287, Jung Da Eun,1973,"Seoul, South Korea",//en.wikipedia.org/wiki/Special:CentralAutoLogin/start?type=1x1,Big Smile[1],"['Jung Da-eun (1994-06-03) 3 June 1994 (age\xa028)Seoul, South Korea', 'Jeong Da-eun', 'Actresssinger', '2013–present', 'Big Smile[1]', 'K-pop', 'Vocals', '2013–2018', 'SidusHQ', '2Eyes']",https://en.wikipedia.org/wiki/Jung_Da-eun
288, Son Chang Min,1981,"Paju, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,Blossom Entertainment,"[' (1965-04-24) April 24, 1965 (age\xa057)Busan, South Korea', 'Chung-Ang University  Chung-Ang University - Graduate School of Mass Communication (Broadcasting)', 'Actor', '1971-present', 'Blossom Entertainment', '(m. 1992)', '1', '손창민', '孫暢敏', 'Son Chang-min', ""Son Ch'ang-min""]",https://en.wikipedia.org/wiki/Son_Chang-min
289, Lee Sung Wook,1973,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,I Sŏnguk,"[' (1979-10-03) October 3, 1979 (age\xa043)Yangcheon District, Seoul, South Korea', 'Actor', '이성욱', 'I Seong-uk', 'I Sŏnguk']",https://en.wikipedia.org/wiki/Lee_Sung-wook
290, Wi Ha Joon,1959,,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/20210923%E2%80%94Wi_Ha-joon_%EC%9C%84%ED%95%98%EC%A4%80%2C_Squid_Game_promo%2C_ELLE_Taiwan_screenshot_%2805m43s%29.jpg/220px-20210923%E2%80%94Wi_Ha-joon_%EC%9C%84%ED%95%98%EC%A4%80%2C_Squid_Game_promo%2C_ELLE_Taiwan_screenshot_%2805m43s%29.jpg,MSTeam Entertainment,"['Wi Hyun-yi (1991-08-05) August 5, 1991 (age\xa031)Wando County, South Jeolla, South Korea', 'Sungkyul University', 'Actormodel', '2012–present', 'MSTeam Entertainment', '위하준', '魏嘏雋[1]', 'Wi Ha-jun', 'Wi Hajun', '위현이', 'Wi Hyeon-i', 'Wi Hyŏni']",https://en.wikipedia.org/wiki/Wi_Ha-joon
291, Lee Jun Young,1989,,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,,[],https://en.wikipedia.org/wiki/Lee_Jun-young
292, Jo Sung Ha,1959,"Namyangju, Gyeonggi Province, South Korea[1]",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,Actor,"[' (1966-08-08) 8 August 1966 (age\xa056)Ulsan, South Korea', 'South Korea', 'Cho Seong-ha', 'Seoul Institute of the Arts - Theater', 'Actor', '1996–present', 'C-JeS Entertainment', '2[1]', '조성하', '趙城何', 'Jo Seong-ha', 'Cho Sŏng-ha']",https://en.wikipedia.org/wiki/Jo_Sung-ha
293, Ma Dong Seok,1996,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Don_Lee_by_Gage_Skidmore.jpg/220px-Don_Lee_by_Gage_Skidmore.jpg,Actor,"['Lee Dong-seok (1971-03-01) March 1, 1971 (age\xa051)Seoul, South Korea', 'Don Lee', 'United States', 'Columbus State Community College', 'Actor', '2005–present', 'Big Punch Entertainment', 'Ye Jung-hwa \u200b(m.\xa02021)\u200b', '마동석', '馬(魔)東錫[1][2]', 'Ma Dong-seok', 'Ma Tongsŏk', '이동석', '李東錫', 'I Dong-seok', 'I Tongsŏk', 'Lee Dong-seok', ' (1971-03-01) March 1, 1971 (age\xa051)Seoul, South Korea', '178 cm (5 ft 10 in)', '90 kg (199 lb)']",https://en.wikipedia.org/wiki/Ma_Dong-seok
294, Ha Joon,,"Daejeon, South Chungcheong, South Korea",,,,
295, Ahn Ji Ho,1981,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,"
Hwaseong FC","['\n (1987-04-24) 24 April 1987 (age\xa035)', '\nSouth Korea', '\n1.83\xa0m (6\xa0ft 0\xa0in)', '\nDefender', '\nHwaseong FC', '\n5', '\nBoin High School', '\nYonsei University', '\nTeam', '\nApps', '\n(Gls)', '\nDaejeon Citizen', '\n0', '\n(0)', '\nIncheon United', '\n27', '\n(0)', '\nGyeongnam FC', '\n10', '\n(0)', '\nGoyang Hi FC', '\n55', '\n(0)', '\nGangwon FC', '\n58', '\n(5)', '\nSeoul E-Land', '\n41', '\n(1)', '\nGangneung City FC', '\n17', '\n(0)', '\nGyeongju KHNP FC', '\n22', '\n(0)', '\nHwaseong FC', '\n13', '\n(0)', '\nSouth Korea U20', '\n17', '\n(1)', '안지호', 'An Ji-ho', 'An Chi-ho', '안현식', 'An Hyeon-sik', 'An Hyŏn-sik']",https://en.wikipedia.org/wiki/Ahn_Ji-ho
296, Lee Da Hee,,"Daejeon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/6/67/190228_%27%EC%8A%A4%EB%88%84%ED%94%BC_%EA%B3%A8%ED%94%84%28SNOOPY_GOLF%29%27_%ED%8C%AC%EC%82%AC%EC%9D%B8%ED%9A%8C_%EC%9D%B4%EB%8B%A4%ED%9D%AC_%281%29.jpg/220px-190228_%27%EC%8A%A4%EB%88%84%ED%94%BC_%EA%B3%A8%ED%94%84%28SNOOPY_GOLF%29%27_%ED%8C%AC%EC%82%AC%EC%9D%B8%ED%9A%8C_%EC%9D%B4%EB%8B%A4%ED%9D%AC_%281%29.jpg,1.76 m (5 ft 9 in)[1],"[' (1985-03-15) March 15, 1985 (age\xa037)[1]South Korea', 'Actress, model', '2002–present', 'Ghost Studio', '1.76\xa0m (5\xa0ft 9\xa0in)[1]', '이다희', 'I Da-hui', 'I Tahŭi']",https://en.wikipedia.org/wiki/Lee_Da-hee
297, Shin So Yool,2005,"Jeonju, North Jeolla Province, South Korea",,,,
298, Hwang Hee,1993,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/3/3a/190718_%ED%99%A9%ED%9D%AC.jpg/220px-190718_%ED%99%A9%ED%9D%AC.jpg,Surpass Entertainment[1],"['Kim Ji-soo (1988-10-18) October 18, 1988 (age\xa034)South Korea', 'Kyung Hee University', 'Actor', '2010–present', 'Surpass Entertainment[1]', '황희', 'Hwang Hui', 'Hwang Hǔi', '김지수', 'Gim Ji-su', 'Kim Chi-su']",https://en.wikipedia.org/wiki/Hwang_Hee
299, Lee Yoo Bi,1984,"Busan, South Korea",,,,
300, Cho Yeo Jung,1996,South Korea,,,,
301, Baek  Yoon Shik,1982,"Wansan-gu, Jeonju, North Jeolla Province, South Korea",,,,
302, Son Dam Bi,1987,"Nonsan, South Chungcheong Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,"
K-pop
R&B
","[' (1983-09-25) September 25, 1983 (age\xa039)Seoul, South Korea', 'Singeractressentertainer', 'H& Entertainment', 'Lee Kyou-hyuk \u200b(m.\xa02022)\u200b', '\nK-pop\nR&B\n', '2007–present', 'Pledis', '손담비', '孫淡妃', 'Son Dam-bi', 'Son Tambi']",https://en.wikipedia.org/wiki/Son_Dam-bi
303, Park Byung Eun,2002,"South Jeolla Province, Mokpo, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Park_Byung-eun_2021.jpg/220px-Park_Byung-eun_2021.jpg,Bak Byeong-eun,"[' (1977-07-14) 14 July 1977 (age\xa045)Seoul, South Korea', 'Actor', 'C-JeS Entertainment', '박병은', 'Bak Byeong-eun', 'Pak Pyŏng-ǔn']",https://en.wikipedia.org/wiki/Park_Byung-eun
304, Song  Ha Yoon,1986,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Soong_Ha-yoon_in_2017.jpg/220px-Soong_Ha-yoon_in_2017.jpg,King Kong by Starship[1],"['Kim Mi-sun (1986-12-02) December 2, 1986 (age\xa035)Seoul, South Korea', 'Kim Byul (김별)', 'Actress', '2003–present', 'King Kong by Starship[1]', '송하윤', '宋昰昀', 'Song Ha-yun', 'Song Hayun', '김미선', 'Gim Mi-seon', 'Kim Misŏn', 'Official website']",https://en.wikipedia.org/wiki/Song_Ha-yoon
305, Jung Young Joo,1986,"Seoul, South Korea",,,,
306, Jeon Mi Do,1998,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Jeon_Mi-do_in_2020.png/220px-Jeon_Mi-do_in_2020.png,Bistus Entertainment[3],"[' (1982-08-04) August 4, 1982 (age\xa040)Busan, South Korea[1]', 'Myongji College – Department of Theater and Film[2]', 'ActressTheater actorMusical actor', '2006–present', 'Bistus Entertainment[3]', 'unknown \u200b(m.\xa02013)\u200b', '전미도', 'Jeon Mido', 'Chŏn Mi-to']",https://en.wikipedia.org/wiki/Jeon_Mi-do
307, Nam Ki Ae,1986,,//upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Nam_Gi-ae_%EB%82%A8%EA%B8%B0%EC%95%A0.png/220px-Nam_Gi-ae_%EB%82%A8%EA%B8%B0%EC%95%A0.png,Ace Factory,"[' (1961-09-13) 13 September 1961 (age\xa061)', 'Nam Ki-aeNam Nam-ae', 'ActressTheater actor', '1998–present', 'Ace Factory', '남기애', '南基愛', 'Nam Giae', 'Nam Kiae']",https://en.wikipedia.org/wiki/Nam_Ki-ae
308, Ye Soo Jung,1969,"Anyang, Gyeonggi, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/181011_%EC%98%88%EC%88%98%EC%A0%95.jpg/220px-181011_%EC%98%88%EC%88%98%EC%A0%95.jpg,1973 – present,"['Kim Soo-jung (1955-03-25) 25 March 1955 (age\xa067)Gyeonggi-do, Pyeongtaek, South Korea', 'Ye Su-jeong', 'Korea National University of Arts (Master Degree in German Language & Literature)', 'Actress', '1973 – present', 'S&A Entertainment', 'The King of Tears, Lee Bang-won  Link: Eat, Love, Kill  Do You Like Brahms?', 'Kim Chang-hwa (husband)', 'Kim Ye-na (daughter)', 'Jeong Ae-ran (mother)', 'Kim Soo-ok (sister)  Han Jin-hee (brother-in-law)']",https://en.wikipedia.org/wiki/Ye_Soo-jung
309, Lee Dong Hwi,1949,,//upload.wikimedia.org/wikipedia/commons/thumb/4/4b/160305_%EC%9D%91%EB%8B%B5%ED%95%98%EB%9D%BC_1988_%EC%BD%98%EC%84%9C%ED%8A%B8_%EC%9D%B4%EB%8F%99%ED%9C%98_%28Lee_Dong_Hwi%29_cropped.jpg/220px-160305_%EC%9D%91%EB%8B%B5%ED%95%98%EB%9D%BC_1988_%EC%BD%98%EC%84%9C%ED%8A%B8_%EC%9D%B4%EB%8F%99%ED%9C%98_%28Lee_Dong_Hwi%29_cropped.jpg,이동휘,"[' (1985-07-22) July 22, 1985 (age\xa037)South Korea', 'Actorsinger', '2013–present', 'KeyEast[1]', '이동휘', 'I Dong-hwi', 'Yi Tong-hwi']",https://en.wikipedia.org/wiki/Lee_Dong-hwi
310, Jang Young Nam,1982," Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/180212_%EC%9E%A5%EC%98%81%EB%82%A8.png/220px-180212_%EC%9E%A5%EC%98%81%EB%82%A8.png,Andmarq,"[' (1973-11-25) November 25, 1973 (age\xa048)Seoul, South Korea', 'Seoul Institute of the Arts - Theater', 'Actress', '1995-present', 'Andmarq', 'Lee Ho-ung \u200b(m.\xa02011)\u200b[1]', '1', '장영남', '張榮男', 'Jang Yeong-nam', 'Chang Yŏngnam']",https://en.wikipedia.org/wiki/Jang_Young-nam
311, Jo Yun Hee,1980,"
Ongjin, Hwangnam, Japanese Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,1999–present,"[' (1982-10-13) October 13, 1982 (age\xa040)South Korea', 'Cho Yoon-hee', ""Dongduk Women's University - Broadcasting and Entertainment"", 'Actress', '1999–present', 'King Kong by Starship', 'Lee Dong-gun\n\u200b \u200b(m.\xa02017; div.\xa02020)\u200b', '1', '조윤희', '趙胤熙', 'Jo Yun-hui', 'Cho Yunhŭi']",https://en.wikipedia.org/wiki/Jo_Yun-hee
312, Lee Yoo Joon,,"Masan, South Gyeongsang, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Lee_Yu-jun.jpg/220px-Lee_Yu-jun.jpg,"
1.75 m (5 ft 9 in)[2]","['\nLee Yu-jun', '\nLee Jong-in', '\n (1989-09-26) 26 September 1989 (age\xa033)[1]', '\nSeoul, South Korea', '\n1.75\xa0m (5\xa0ft 9\xa0in)[2]', '\nDefensive midfielder', '\nMadura United', '\n6', '\nOsan Middle School', '\nSchool Team SK', '\nTeam', '\nApps', '\n(Gls)', '\nAmericano', '\n0', '\n(0)', '\nMadureira', '\n2', '\n(0)', '\nRio Claro', '\n0', '\n(0)', '\nSorocaba', '\n7', '\n(0)', '\nAmericano', '\n3', '\n(0)', '\nJuventude', '\n3', '\n(0)', '\nIcheon Citizen', '\n15', '\n(2)', '\nGangwon', '\n12', '\n(0)', '\nIcheon Citizen', '\n4', '\n(0)', '\nChungju Hummel', '\n1', '\n(0)', '\nBhayangkara', '\n126', '\n(6)', '\nMadura United', '\n8', '\n(0)', '이유준', 'I Yujun', 'Yi Yujun']",https://en.wikipedia.org/wiki/Lee_Yoo-joon
313, Kim Tae Hoon,1992,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,,"['김태훈', 'Gim Taehun', ""Kim T'aehun""]",https://en.wikipedia.org/wiki/Kim_Tae-hoon
314, Park Joo Hee,,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,2009 – present,"[' (1987-08-28) 28 August 1987 (age\xa035)South Korea', 'Park Ju-hee', 'Konkuk University (Bachelor of Film)', 'Actress', '2009 – present', 'Plum A&C', 'Happiness  Watcher  The Ghost Detective']",https://en.wikipedia.org/wiki/Park_Joo-hee
315, Jo Han Chul,1967,"Jeju Island, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Jo_Han-chul_2021.jpg/220px-Jo_Han-chul_2021.jpg,Noon Company,"[' (1973-06-13) June 13, 1973 (age\xa049)South Korea', 'Cheongju University - Department of Theater and Film (Bachelor Degree)Korea National University of Arts and Drama - Department of Acting(Master Degree)', 'film actortelevision actortheater actor', '1998 - present', 'Noon Company', 'VincenzoHometown Cha-Cha-ChaJirisan', 'Kang Ki-jeong', '조한철', 'Jo Han-cheol', ""Cho Hanch'ŏl""]",https://en.wikipedia.org/wiki/Jo_Han-chul
316, Yang Kyung Won,1938,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/88/Yangkyungwon2020.png/220px-Yangkyungwon2020.png,2015–present,"['Yang Kyung-won (1981-04-01) 1 April 1981 (age\xa041)Seoul, South Korea', 'Yang Gyeong-won', 'Kookmin University (Bachelor of Architecture)', 'Actor, Model', '2015–present', 'History D&C Entertainment', 'Crash Landing on YouHi Bye, Mama!Arthdal Chronicles Part 1: The Children of Prophecy Vincenzo', '양경원', 'Yang Gyeong-won', 'Yang Kyŏngwŏn', '양경원', 'Yang Gyeong-won', 'Yang Kyŏngwŏn']",https://en.wikipedia.org/wiki/Yang_Kyung-won
317, Kim Seo Hyung,1972,,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Kimseohyung22.jpg/220px-Kimseohyung22.jpg,KeyEast,"[' (1973-10-28) October 28, 1973 (age\xa049)Gangneung, Gangwon Province, South Korea', ""Yeongdong Women's College - Liberal Arts"", 'Actress', '1994–present', 'KeyEast', '김서형', '金瑞亨', 'Gim Seo-hyeong', 'Kim Sŏhyŏng']",https://en.wikipedia.org/wiki/Kim_Seo-hyung
318, Kim  Sang Ho,1994,"Ulsan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,,"['김상호', 'Gim Sang-ho', 'Kim Sang-ho']",https://en.wikipedia.org/wiki/Kim_Sang-ho
